"datetimestamp","atemp","rh","bp","wspd","maxwspd","wdir","sdwdir","totpar","totprcp","totsorad","Month","Year","Month_number","Month_Year"
2010-01-10,-2,63,1025,2.1,3.7,295,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 00:15:00,-2.1,64,1025,2.2,4,295,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 00:30:00,-2.1,64,1025,2.5,4.1,296,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 00:45:00,-2.2,66,1025,2.2,3.8,296,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 01:00:00,-2.2,68,1025,2.3,4,294,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 01:15:00,-2.2,69,1025,2.2,4.2,291,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 01:30:00,-2.5,72,1025,1.9,3.3,288,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 01:45:00,-2.8,74,1025,2,3.3,286,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 02:00:00,-2.8,73,1024,2.2,4,289,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 02:15:00,-2.7,71,1024,2.4,4.2,292,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 02:30:00,-2.9,72,1024,2.2,4.1,292,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 02:45:00,-3,73,1024,2.3,4.2,293,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 03:00:00,-3,74,1024,2.7,4.6,293,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 03:15:00,-2.9,74,1024,2.5,4.7,299,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 03:30:00,-2.9,74,1024,2.5,4.3,301,20,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 03:45:00,-2.9,74,1025,2.6,4.8,301,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 04:00:00,-3.1,74,1025,2.5,5.3,294,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 04:15:00,-3.2,74,1025,2.7,4.8,293,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 04:30:00,-3.3,74,1025,2.6,4.4,291,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 04:45:00,-3.4,74,1025,2.6,4.9,289,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 05:00:00,-3.5,74,1025,2.6,4.3,292,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 05:15:00,-3.4,73,1025,2.8,4.6,295,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 05:30:00,-3.3,73,1025,2.5,4,294,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 05:45:00,-3.2,74,1025,2.7,4.6,301,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 06:00:00,-3.2,74,1026,2.4,4.3,301,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 06:15:00,-3.3,75,1026,2.1,4.3,300,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 06:30:00,-3.4,75,1026,2.3,4.1,301,20,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 06:45:00,-3.4,75,1026,2.3,4.2,300,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 07:00:00,-3.6,76,1026,2.3,4.5,298,20,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 07:15:00,-3.6,77,1027,2,4,298,20,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 07:30:00,-3.6,77,1027,2.1,4,295,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 07:45:00,-3.5,77,1027,2.3,4.6,295,19,22.5,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 08:00:00,-3.3,76,1027,2.3,4.5,291,19,111.1,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 08:15:00,-3,75,1027,2.7,5,294,17,167.3,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 08:30:00,-2.6,75,1028,2.4,4.5,292,20,264.1,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 08:45:00,-2.1,73,1028,2.4,5,292,19,321.1,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 09:00:00,-1.5,69,1028,2.4,4.2,299,19,419.9,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 09:15:00,-0.8,66,1028,2.3,4.6,303,20,468,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 09:30:00,-0.2,63,1028,2.3,5.2,312,21,565.5,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 20:00:00,0,60,1030,1.4,2.3,283,14,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 21:00:00,0,57,1030,1.8,3.2,286,13,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 21:15:00,-0.1,58,1030,1.8,3.1,292,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 21:30:00,-0.3,60,1030,2,3.3,292,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 21:45:00,-0.4,61,1031,2,3,291,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 22:00:00,-0.5,61,1031,1.9,3.3,289,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 22:15:00,-0.6,62,1031,1.8,3,293,14,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 22:30:00,-0.5,62,1031,2.1,4,298,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 22:45:00,-0.5,61,1031,2.1,3.6,294,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 23:00:00,-0.6,61,1031,1.9,3,295,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 23:15:00,-0.8,63,1031,1.9,3,297,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 23:30:00,-0.9,63,1031,2.1,4,295,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-10 23:45:00,-1,63,1031,2.1,3.8,291,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11,-1.1,63,1031,2,3.5,288,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 00:15:00,-1.4,65,1031,1.9,3,288,14,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 00:30:00,-1.5,65,1030,2.1,3.1,288,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 00:45:00,-1.5,65,1030,2.2,4.1,286,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 01:00:00,-1.6,67,1030,2.1,3.8,289,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 01:15:00,-1.6,68,1030,2.4,4,292,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 01:30:00,-1.6,68,1030,2.2,4.6,291,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 01:45:00,-1.5,68,1030,2.2,3.9,294,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 02:00:00,-1.6,68,1030,2,4.5,297,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 02:15:00,-1.6,68,1030,2.2,3.7,295,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 02:30:00,-1.8,68,1030,2.1,3.8,292,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 02:45:00,-1.8,69,1030,2.1,3.7,295,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 03:00:00,-1.9,70,1030,2.2,3.6,297,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 03:15:00,-2,70,1030,1.9,3.4,301,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 03:30:00,-2.2,71,1030,1.6,3.1,298,20,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 03:45:00,-2.2,71,1030,1.9,3.8,299,21,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 04:00:00,-2.2,70,1030,2.1,3.9,292,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 04:15:00,-2.3,70,1030,2.2,4.1,290,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 04:30:00,-2.3,70,1030,2.2,3.9,294,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 04:45:00,-1.9,68,1030,2.2,5.2,306,22,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 05:00:00,-1.8,66,1030,2.3,4.1,296,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 05:15:00,-1.9,66,1030,2.1,3.8,291,21,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 05:30:00,-2.1,66,1030,2.3,3.7,292,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 05:45:00,-2.1,68,1030,1.9,3.4,292,20,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 06:00:00,-2.2,67,1030,2.1,4.3,292,20,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 06:15:00,-2.3,67,1030,2.2,3.9,289,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 06:30:00,-2.4,67,1030,2,3.7,285,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 06:45:00,-2.6,69,1030,1.8,3.3,288,20,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 07:00:00,-2.7,71,1030,1.9,3.9,279,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 07:15:00,-2.7,73,1030,1.8,3.4,275,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 07:30:00,-2.8,75,1030,1.7,3.1,274,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 07:45:00,-2.7,75,1030,1.8,3.2,271,15,31.1,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 08:00:00,-2.3,75,1030,1.7,3,271,16,115.3,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 08:15:00,-1.6,73,1031,1.8,3,275,16,173,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 08:30:00,-1,69,1031,1.9,3.4,279,19,271.6,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 08:45:00,-0.2,65,1031,2,3.6,281,17,322.9,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-11 23:45:00,-0.1,70,1027,1.1,2.1,260,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12,-0.5,71,1027,1.3,2.1,234,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 00:15:00,-0.9,73,1027,1.1,2.2,240,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 00:30:00,-1.1,75,1027,1,1.6,260,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 00:45:00,-1,76,1027,1.4,2.3,251,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 01:00:00,-0.8,76,1027,1.6,2.8,271,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 01:15:00,-1,76,1027,1.6,3.3,266,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 01:30:00,-1.2,77,1027,1.6,2.8,264,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 01:45:00,-1.4,78,1027,1.6,3.2,263,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 02:00:00,-1.6,79,1027,1.7,3.3,262,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 02:15:00,-1.6,80,1026,2,3.1,260,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 02:30:00,-1.7,80,1026,1.9,3.2,254,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 02:45:00,-1.8,81,1026,2.2,4,260,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 03:00:00,-1.8,81,1026,2.1,4.2,266,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 03:15:00,-1.9,82,1026,1.9,3.3,267,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 03:30:00,-2,83,1026,1.7,3.5,278,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 03:45:00,-2.1,84,1026,1.4,3,275,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 04:00:00,-2.1,85,1026,1.4,2.2,275,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 04:15:00,-2.2,86,1026,1.5,2.7,276,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 04:30:00,-2,86,1026,1.4,2.5,268,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 04:45:00,-2.1,86,1026,1.1,1.9,264,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 05:00:00,-2.2,87,1026,1.1,1.9,268,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 05:15:00,-1.6,87,1026,1.4,3.2,278,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 05:30:00,-1,85,1026,1.6,2.8,273,21,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 05:45:00,-0.7,83,1026,1.8,3.6,274,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 06:00:00,-0.5,81,1026,1.9,3.6,279,20,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 06:15:00,-0.4,79,1026,2.1,4.2,277,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 06:30:00,-0.4,78,1026,1.7,3,272,18,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 06:45:00,-0.6,76,1026,1.2,2.4,265,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 07:00:00,-0.9,76,1026,1,2.1,254,19,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 07:15:00,-1.4,76,1026,0.8,1.6,249,15,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 07:30:00,-1.9,78,1026,0.9,1.8,245,14,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 07:45:00,-1.5,78,1026,1.1,1.9,239,15,32.2,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 08:00:00,-0.9,75,1026,1.4,2.7,247,18,117,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-12 08:15:00,-0.1,72,1026,1.5,2.6,248,16,174.8,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-13 06:15:00,-0.2,87,1027,1.3,2.5,295,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-13 06:30:00,-0.4,87,1027,1.5,2.5,292,12,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-13 06:45:00,-0.5,88,1027,1.4,2.4,295,13,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-13 07:00:00,-0.6,88,1027,1.1,2.3,306,17,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-13 07:15:00,-0.5,88,1027,1.1,2.3,307,16,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-13 07:30:00,-0.8,89,1027,1.3,2.6,303,13,0,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-13 07:45:00,-0.4,89,1027,1.4,2.3,291,19,32,0,NA,"Jan",2010,1,"Jan 2010"
2010-01-13 08:00:00,-0.1,87,1027,1.3,2.6,290,18,112.3,0,NA,"Jan",2010,1,"Jan 2010"
2010-02-17 06:15:00,0,92,1017,0.7,1.7,261,15,0,0,NA,"Feb",2010,2,"Feb 2010"
2010-02-17 06:30:00,-0.3,93,1018,0.8,1.6,256,13,0,0,NA,"Feb",2010,2,"Feb 2010"
2010-02-17 06:45:00,-0.3,94,1018,0.9,2,265,14,0,0,NA,"Feb",2010,2,"Feb 2010"
2010-02-17 07:00:00,-0.2,93,1018,1.3,2.6,271,12,0,0,NA,"Feb",2010,2,"Feb 2010"
2010-02-17 07:15:00,-0.3,93,1018,0.9,1.8,264,15,0,0,NA,"Feb",2010,2,"Feb 2010"
2010-02-17 07:30:00,0,93,1018,0.9,2,256,16,56.4,0,NA,"Feb",2010,2,"Feb 2010"
2010-02-26 06:15:00,0,83,1019,1.4,1.9,267,12,0,0,NA,"Feb",2010,2,"Feb 2010"
2010-02-26 06:30:00,-0.2,85,1019,1.3,2.2,271,14,0,0,NA,"Feb",2010,2,"Feb 2010"
2010-02-26 06:45:00,-0.3,85,1019,1.3,2.2,273,14,0,0,NA,"Feb",2010,2,"Feb 2010"
2010-02-26 07:00:00,-0.1,85,1019,1.3,2,278,12,0,0,NA,"Feb",2010,2,"Feb 2010"
2010-12-07 06:00:00,-0.1,63,1018,2,4.2,297,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-07 06:15:00,-0.2,62,1018,2.2,4.4,308,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-07 06:30:00,-0.3,62,1018,2.1,4.4,309,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-07 06:45:00,-0.7,63,1018,1.6,3.2,307,24,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-07 07:00:00,-0.7,62,1019,1.9,3.5,309,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-07 07:15:00,-0.9,62,1019,1.8,3.4,312,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-07 07:30:00,-0.8,62,1019,1.8,3.7,309,19,21.2,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-07 07:45:00,-0.4,60,1019,2.1,4.4,296,22,119.4,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-07 08:00:00,0,58,1019,2.4,3.9,299,20,170.7,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 00:15:00,0,67,1019,0.8,1.6,259,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 00:30:00,-0.4,69,1019,0.9,1.8,258,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 00:45:00,-0.3,68,1019,1.2,2.1,268,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 01:00:00,-0.3,68,1019,1.1,1.8,256,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 01:15:00,0,67,1019,1.6,2.7,270,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 03:30:00,0,68,1019,1.9,3.1,267,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 03:45:00,-0.2,69,1019,1.5,2.3,269,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 04:15:00,0,69,1019,1.3,2.4,268,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 04:30:00,0,69,1019,1.2,2.5,279,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 04:45:00,-0.5,71,1019,1.2,2.4,275,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 05:00:00,-0.5,72,1019,1.2,2.2,284,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 05:15:00,-0.5,72,1019,1.5,3,287,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 05:30:00,-0.5,71,1020,1.9,3.2,278,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 05:45:00,-0.5,70,1020,1.7,3.1,284,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 06:00:00,-0.8,71,1020,1.4,2.6,289,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 06:15:00,-0.8,71,1020,1.3,2.7,287,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 06:30:00,-1.1,71,1020,1.2,2.3,274,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 06:45:00,-1.3,73,1020,1.1,2.2,263,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 07:00:00,-1.3,72,1020,1.5,2.5,269,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 07:15:00,-1.3,71,1020,1.3,2.6,271,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 07:30:00,-0.9,68,1020,1.4,2.5,266,15,14.9,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-08 07:45:00,-0.2,63,1020,1.7,3.3,274,16,111.9,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 00:15:00,-0.1,45,1017,3.6,7.7,305,23,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 00:30:00,-0.2,46,1016,3.6,7.6,311,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 00:45:00,-0.5,47,1017,2.9,6.4,300,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 01:00:00,-0.7,48,1017,2.8,6.1,303,24,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 01:15:00,-0.9,48,1017,2.9,5.3,308,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 01:30:00,-1,48,1017,3.3,6.3,310,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 01:45:00,-1.2,48,1017,3.2,6.3,314,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 02:00:00,-1.4,49,1017,2.8,5.7,312,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 02:15:00,-1.6,50,1017,2.6,4.9,312,24,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 02:30:00,-1.8,52,1017,2.3,4.5,304,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 02:45:00,-2,53,1017,2.6,4.9,315,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 03:00:00,-2.1,53,1017,2.6,4.8,312,23,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 03:15:00,-2.2,53,1017,3,5.6,311,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 03:30:00,-2.2,52,1017,3.1,5.7,314,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 03:45:00,-2.2,52,1017,2.8,5.6,316,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 04:00:00,-2.4,52,1017,2.7,5.7,314,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 04:15:00,-2.4,52,1017,2.7,4.9,312,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 04:30:00,-2.8,54,1017,1.9,3.6,298,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 04:45:00,-3.1,58,1017,1.6,3.9,302,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 05:00:00,-3.2,58,1018,1.9,3.6,308,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 05:15:00,-3.3,59,1018,1.6,3.6,299,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 05:30:00,-3.5,60,1018,1.6,3.7,298,24,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 05:45:00,-3.5,60,1018,1.7,3.5,311,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 06:00:00,-3.7,60,1018,1.9,3.6,308,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 06:15:00,-3.8,60,1019,1.8,3.8,310,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 06:30:00,-3.9,61,1019,1.8,3.5,303,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 06:45:00,-4,60,1019,2,3.9,291,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 07:00:00,-4,61,1019,1.6,3.8,301,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 07:15:00,-4.2,62,1019,1.6,3,304,23,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 07:30:00,-4.1,61,1019,1.6,3.2,307,24,0.5,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 07:45:00,-3.8,60,1020,1.3,3,311,21,86.6,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 08:00:00,-3.5,59,1020,1.6,3.2,308,22,168,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 08:15:00,-3.1,57,1020,1.8,3.4,319,21,227.9,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 08:30:00,-2.8,56,1020,2.3,4.1,315,20,335.2,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 08:45:00,-2.4,54,1020,2.2,4.1,307,22,389.9,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 09:00:00,-1.8,52,1020,2.3,4.3,304,25,499.5,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 09:15:00,-1.5,50,1020,2.6,4.7,305,25,552.1,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 09:30:00,-1,48,1021,2.4,4.7,305,25,656.5,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 09:45:00,-0.4,46,1021,2.3,4.7,301,25,690.7,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 20:15:00,-0.1,50,1019,0.9,1.4,268,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 21:15:00,-0.1,47,1020,1.1,1.8,263,8,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 21:30:00,-0.7,52,1020,1.1,1.9,263,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 21:45:00,-0.1,45,1020,1.4,2,278,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 22:00:00,-0.4,48,1020,1.2,1.7,259,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 22:15:00,-0.6,48,1020,1.2,2,266,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 22:30:00,-0.7,50,1020,1.4,2.1,267,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 22:45:00,-0.5,48,1021,1.5,2.4,280,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 23:00:00,-0.3,46,1020,1.4,2.5,278,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 23:15:00,-0.6,49,1020,1.3,1.9,276,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 23:30:00,-0.7,48,1020,1.5,2.5,277,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-14 23:45:00,-0.6,47,1020,1.8,2.8,278,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15,-0.7,47,1020,1.5,2.4,271,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 00:15:00,-1,49,1019,1.5,2.4,268,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 00:30:00,-1.4,51,1019,1.4,2.5,264,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 00:45:00,-1.7,53,1019,1.5,2.4,265,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 01:00:00,-1.5,51,1019,1.5,2.6,264,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 01:15:00,-1.8,54,1019,1.6,2.5,256,10,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 01:30:00,-1.5,51,1019,1.6,2.7,266,13,0,0,NA,"Dec",2010,12,"Dec 2010"
